ID;UTC;LAT;LON;NSAT;CELSIUS;BAT;VOLBAT
20;807609278;43,5465089;-5,6664897;7;2565;970;4161
20;807609279;43,5465087;-5,6664867;7;2564;970;4161
20;807609280;43,5465082;-5,6664869;7;2562;970;4161
20;807609281;43,5465082;-5,6664865;7;2561;970;4161
20;807609282;43,5465096;-5,6664842;7;2560;970;4161
20;807609283;43,5465089;-5,6664868;7;2559;970;4161
20;807609284;43,5465098;-5,6664904;7;2558;970;4161
20;807609285;43,5465128;-5,6664829;7;2558;970;4161
20;807609286;43,5465139;-5,6664814;7;2556;970;4161
20;807609287;43,546514;-5,6664793;7;2555;970;4161
20;807609288;43,5465128;-5,6664818;7;2555;970;4161
20;807609289;43,5465137;-5,6664795;7;2555;970;4161
20;807609290;43,5465153;-5,6664758;7;2555;970;4161
20;807609291;43,546516;-5,6664755;7;2555;970;4161
20;807609292;43,5465183;-5,666473;7;2555;970;4161
20;807609293;43,5465184;-5,6664725;7;2554;970;4161
20;807609294;43,5465186;-5,6664728;7;2553;970;4161
20;807609295;43,5465187;-5,6664727;7;2553;970;4161
20;807609296;43,546519;-5,666474;7;2554;970;4161
20;807609297;43,5465203;-5,6664735;7;2555;970;4161
20;807609298;43,5465201;-5,666474;7;2555;970;4161
20;807609299;43,5465206;-5,6664728;7;2556;970;4161
20;807609300;43,5465208;-5,6664742;7;2557;970;4161
20;807609301;43,5465212;-5,6664736;7;2559;970;4161
20;807609302;43,5465216;-5,6664699;7;2560;970;4161
20;807609303;43,5465204;-5,6664698;7;2561;970;4161
20;807609304;43,5465213;-5,666468;7;2561;970;4161
20;807609305;43,5465218;-5,6664666;7;2563;970;4161
20;807609306;43,5465216;-5,6664655;7;2564;970;4161
20;807609307;43,5465212;-5,666465;7;2565;970;4161
20;807609308;43,5465199;-5,6664658;6;2566;970;4161
20;807609309;43,5465182;-5,6664668;7;2567;970;4161
20;807609310;43,5465173;-5,6664679;7;2567;970;4161
20;807609311;43,5465166;-5,6664676;7;2568;970;4161
20;807609312;43,5465176;-5,6664678;7;2568;970;4161
20;807609313;43,546519;-5,666468;7;2568;970;4161
20;807609314;43,5465203;-5,6664672;7;2569;970;4161
20;807609315;43,5465208;-5,6664665;7;2569;970;4161
20;807609316;43,5465217;-5,6664649;7;2570;970;4160
20;807609317;43,5465216;-5,6664647;7;2571;970;4160
20;807609318;43,5465218;-5,6664635;7;2572;970;4160
20;807609319;43,5465207;-5,6664636;7;2572;970;4160
20;807609320;43,5465212;-5,6664628;7;2573;970;4160
20;807609321;43,546521;-5,6664627;7;2573;970;4160
20;807609322;43,5465219;-5,6664626;7;2573;970;4160
20;807609323;43,5465216;-5,666463;7;2573;970;4160
20;807609324;43,5465221;-5,6664622;7;2572;970;4160
20;807609325;43,5465231;-5,6664611;7;2571;970;4160
20;807609326;43,5465242;-5,6664591;7;2571;970;4160
20;807609327;43,546524;-5,6664591;7;2570;970;4160
20;807609328;43,5465242;-5,6664587;7;2569;970;4160
20;807609329;43,5465225;-5,6664593;7;2568;970;4160
20;807609330;43,5465218;-5,6664603;7;2567;970;4160
20;807609331;43,5465213;-5,6664598;7;2567;970;4160
20;807609332;43,5465213;-5,6664591;7;2567;970;4160
20;807609333;43,5465216;-5,6664577;7;2567;970;4160
20;807609334;43,5465201;-5,666458;6;2567;970;4160
20;807609335;43,5465187;-5,6664579;6;2567;970;4160
20;807609336;43,5465176;-5,6664582;6;2569;970;4160
20;807609337;43,5465167;-5,6664583;7;2570;970;4160
20;807609338;43,5465155;-5,6664583;7;2573;970;4160
20;807609339;43,546516;-5,6664565;7;2574;970;4160
20;807609340;43,5465152;-5,6664562;7;2574;970;4160
20;807609341;43,5465148;-5,666456;7;2577;970;4160
20;807609342;43,5465149;-5,6664551;7;2579;970;4160
20;807609343;43,5465146;-5,6664554;7;2579;970;4160
20;807609344;43,5465137;-5,6664568;7;2579;970;4160
20;807609345;43,5465123;-5,6664589;7;2580;970;4160
20;807609346;43,5465112;-5,6664598;7;2581;969;4160
20;807609347;43,5465098;-5,6664607;7;2582;969;4160
20;807609348;43,5465082;-5,6664619;7;2584;969;4160
20;807609349;43,5465064;-5,6664627;7;2584;969;4160
20;807609350;43,5465056;-5,6664618;7;2585;969;4160
20;807609351;43,5465062;-5,66646;7;2586;969;4160
20;807609352;43,5465058;-5,6664591;7;2587;969;4160
20;807609353;43,5465057;-5,6664583;7;2588;969;4160
20;807609354;43,5465068;-5,666457;7;2589;969;4160
20;807609355;43,5465073;-5,6664558;7;2588;969;4160
20;807609356;43,5465074;-5,6664554;7;2585;969;4160
20;807609357;43,5465072;-5,6664544;7;2585;969;4160
20;807609358;43,5465075;-5,6664532;7;2585;969;4160
20;807609359;43,5465092;-5,6664517;7;2586;969;4160
20;807609360;43,5465112;-5,6664503;7;2587;969;4160
20;807609361;43,5465112;-5,6664502;7;2587;969;4160
20;807609362;43,5465111;-5,6664508;7;2588;969;4160
20;807609363;43,5465092;-5,6664527;7;2587;969;4160
20;807609364;43,5465094;-5,6664534;7;2587;969;4160
20;807609365;43,546509;-5,6664543;7;2587;969;4160
20;807609366;43,5465044;-5,666457;7;2586;969;4160
20;807609367;43,5465011;-5,6664572;7;2585;969;4160
20;807609368;43,5464998;-5,6664565;7;2584;969;4160
20;807609369;43,5464959;-5,6664547;7;2583;969;4160
20;807609370;43,5464958;-5,6664528;7;2584;969;4160
20;807609371;43,5464968;-5,6664507;7;2584;969;4160
20;807609372;43,5464937;-5,6664528;7;2584;969;4160
20;807609373;43,5464931;-5,6664528;7;2584;969;4160
20;807609374;43,5464935;-5,6664521;7;2583;969;4160
20;807609375;43,546494;-5,6664551;7;2582;969;4160
20;807609376;43,5464942;-5,666457;7;2581;969;4160
20;807609377;43,5464942;-5,6664552;7;2579;969;4160
20;807609378;43,5464948;-5,666452;7;2578;969;4160
20;807609379;43,5464962;-5,666455;7;2576;969;4160
20;807609380;43,5464985;-5,6664537;7;2574;969;4160
20;807609381;43,5465016;-5,6664496;7;2572;969;4160
20;807609382;43,5464984;-5,6664563;7;2572;969;4160
20;807609383;43,5464976;-5,666454;7;2570;969;4160
20;807609384;43,5464964;-5,6664517;7;2567;969;4160
20;807609385;43,5464958;-5,6664492;7;2565;969;4160
20;807609386;43,5464944;-5,6664463;7;2563;969;4160
20;807609387;43,546495;-5,6664456;7;2561;969;4160
20;807609388;43,5464942;-5,6664465;6;2558;969;4160
20;807609389;43,5464938;-5,6664484;7;2557;969;4160
20;807609390;43,5464942;-5,6664483;6;2554;969;4160
20;807609391;43,546494;-5,6664484;7;2552;969;4160
20;807609392;43,546493;-5,6664481;7;2551;969;4160
20;807609393;43,5464936;-5,6664467;7;2550;969;4160
20;807609394;43,5464933;-5,6664467;7;2548;969;4160
20;807609395;43,5464927;-5,6664464;7;2547;969;4160
20;807609396;43,5464917;-5,6664474;7;2545;969;4160
20;807609397;43,5464907;-5,666448;7;2544;969;4160
20;807609398;43,5464901;-5,6664479;7;2544;969;4160
20;807609399;43,5464902;-5,666447;7;2544;969;4160
20;807609400;43,5464905;-5,6664471;7;2543;969;4160
20;807609401;43,5464897;-5,6664465;7;2541;969;4160
20;807609402;43,546488;-5,6664459;7;2540;969;4160
20;807609403;43,5464871;-5,6664456;7;2537;969;4160
20;807609404;43,5464873;-5,6664443;7;2537;969;4160
20;807609405;43,5464863;-5,6664449;7;2536;969;4160
20;807609406;43,546487;-5,6664455;7;2535;969;4157
20;807609407;43,5464882;-5,6664448;7;2533;969;4157
20;807609408;43,5464885;-5,6664451;7;2532;969;4157
20;807609409;43,5464866;-5,6664471;7;2531;969;4157
20;807609410;43,5464856;-5,6664483;7;2530;969;4157
20;807609411;43,546487;-5,6664484;7;2527;969;4157
20;807609412;43,5464866;-5,6664495;7;2525;969;4157
20;807609413;43,5464865;-5,66645;7;2522;969;4157
20;807609414;43,5464872;-5,6664499;7;2520;969;4157
20;807609415;43,546489;-5,6664497;7;2519;969;4157
20;807609416;43,5464913;-5,666451;7;2518;969;4157
20;807609417;43,5464917;-5,6664538;7;2517;969;4157
20;807609418;43,5464925;-5,6664544;7;2516;969;4157
20;807609419;43,5464932;-5,6664547;7;2516;969;4157
20;807609420;43,5464932;-5,6664559;7;2515;969;4157
20;807609421;43,5464943;-5,6664559;7;2515;969;4157
20;807609422;43,5464947;-5,6664546;7;2514;969;4157
20;807609423;43,5464957;-5,6664551;7;2514;969;4157
20;807609424;43,5464979;-5,6664547;7;2513;969;4157
20;807609425;43,5464999;-5,6664532;7;2511;969;4157
20;807609426;43,5465004;-5,6664516;7;2509;969;4157
20;807609427;43,5465007;-5,6664517;7;2507;969;4157
20;807609428;43,5465001;-5,6664532;7;2506;969;4157
20;807609429;43,5465011;-5,6664525;7;2506;969;4157
20;807609430;43,5465026;-5,6664508;8;2505;969;4157
20;807609431;43,5465037;-5,6664514;8;2502;969;4157
20;807609432;43,546504;-5,6664528;7;2501;969;4157
20;807609433;43,5465043;-5,6664534;8;2499;969;4157
20;807609434;43,5465049;-5,666454;8;2497;969;4157
20;807609435;43,5465053;-5,6664553;7;2495;969;4157
20;807609436;43,5465068;-5,6664558;8;2493;969;4157
20;807609437;43,5465077;-5,6664569;8;2492;969;4157
20;807609438;43,5465083;-5,6664582;7;2490;969;4157
20;807609439;43,5465084;-5,6664585;8;2489;969;4157
20;807609440;43,5465089;-5,6664611;8;2488;969;4157
20;807609441;43,5465089;-5,6664629;8;2488;969;4157
20;807609442;43,5465105;-5,6664637;8;2487;969;4157
20;807609443;43,5465112;-5,666463;8;2485;969;4157
20;807609444;43,5465107;-5,6664642;8;2484;969;4157
20;807609445;43,546511;-5,666464;8;2484;969;4157
20;807609446;43,5465116;-5,6664639;8;2483;969;4157
20;807609447;43,5465118;-5,666465;8;2483;969;4157
20;807609448;43,5465124;-5,666466;8;2481;969;4157
20;807609449;43,5465122;-5,6664654;8;2480;969;4157
20;807609450;43,5465136;-5,6664648;8;2480;969;4157
20;807609451;43,5465156;-5,6664646;8;2480;969;4160
20;807609452;43,5465162;-5,6664654;8;2480;969;4160
20;807609453;43,5465171;-5,666465;8;2478;969;4160
20;807609454;43,5465168;-5,6664649;8;2477;969;4160
20;807609455;43,5465173;-5,6664646;8;2477;969;4160
20;807609456;43,5465178;-5,6664651;7;2477;969;4160
20;807609457;43,5465177;-5,6664659;8;2475;969;4160
20;807609458;43,5465171;-5,6664669;8;2475;969;4160
20;807609459;43,5465167;-5,6664683;7;2474;969;4160
20;807609460;43,5465168;-5,6664684;8;2474;969;4160
20;807609461;43,5465181;-5,666468;8;2472;969;4160
20;807609462;43,5465186;-5,6664679;8;2472;969;4160
20;807609463;43,5465188;-5,6664678;8;2471;969;4160
20;807609464;43,5465196;-5,6664668;8;2470;969;4160
20;807609465;43,5465207;-5,666467;8;2470;969;4160
20;807609466;43,5465208;-5,6664678;8;2469;969;4160
20;807609467;43,5465218;-5,6664678;8;2469;969;4160
20;807609468;43,5465229;-5,6664676;7;2469;969;4160
20;807609469;43,546523;-5,6664678;8;2467;969;4160
20;807609470;43,5465235;-5,6664676;8;2467;969;4160
20;807609471;43,5465233;-5,6664673;8;2465;969;4160
20;807609472;43,5465234;-5,6664687;8;2463;969;4160
20;807609473;43,5465234;-5,6664685;8;2461;969;4160
20;807609474;43,5465234;-5,6664694;8;2459;969;4160
20;807609475;43,5465237;-5,6664696;8;2457;969;4160
20;807609476;43,5465237;-5,6664693;8;2455;969;4160
20;807609477;43,5465248;-5,666469;8;2453;969;4160
20;807609478;43,5465242;-5,6664699;8;2453;969;4160
20;807609479;43,5465242;-5,6664705;8;2453;969;4160
20;807609480;43,5465244;-5,6664706;8;2453;969;4160
20;807609481;43,5465251;-5,6664705;8;2453;969;4160
20;807609482;43,5465257;-5,6664703;8;2452;969;4160
20;807609483;43,5465256;-5,6664707;8;2450;969;4160
20;807609484;43,5465263;-5,6664703;8;2449;969;4160
20;807609485;43,5465257;-5,6664695;8;2448;969;4160
20;807609486;43,546525;-5,6664689;8;2447;969;4160
20;807609487;43,5465239;-5,6664692;8;2446;969;4160
20;807609488;43,5465234;-5,6664697;8;2444;969;4160
20;807609489;43,5465338;-5,6664588;8;2442;969;4160
20;807609490;43,546543;-5,6664502;9;2440;969;4160
20;807609491;43,5465501;-5,6664423;9;2438;969;4160
20;807609492;43,5465535;-5,666438;8;2436;969;4160
20;807609493;43,5465572;-5,6664335;9;2434;969;4160
20;807609494;43,5465601;-5,6664295;9;2433;969;4160
20;807609495;43,5465619;-5,6664259;8;2431;969;4160
20;807609496;43,5465645;-5,6664248;9;2429;969;4157
20;807609497;43,5465674;-5,6664233;9;2428;969;4157
20;807609498;43,5465685;-5,6664219;8;2426;969;4157
20;807609499;43,5465691;-5,66642;9;2424;969;4157
20;807609500;43,5465697;-5,6664201;9;2422;969;4157
20;807609501;43,5465691;-5,6664205;8;2422;969;4157
20;807609502;43,546568;-5,6664211;9;2421;969;4157
20;807609503;43,5465672;-5,6664225;9;2419;969;4157
20;807609504;43,5465658;-5,6664229;8;2416;969;4157
20;807609505;43,5465642;-5,6664226;9;2415;969;4157
20;807609506;43,5465627;-5,6664236;9;2414;969;4157
20;807609507;43,5465607;-5,6664243;9;2413;969;4157
20;807609508;43,5465592;-5,6664252;9;2410;969;4157
20;807609509;43,5465574;-5,6664269;9;2410;969;4157
20;807609510;43,5465549;-5,666427;8;2409;969;4157
20;807609511;43,5465529;-5,6664272;9;2408;969;4157
20;807609512;43,5465512;-5,6664286;9;2406;969;4157
20;807609513;43,5465497;-5,6664297;8;2405;969;4157
20;807609514;43,546548;-5,6664306;9;2406;969;4157
20;807609515;43,546546;-5,6664307;9;2405;969;4157
20;807609516;43,5465444;-5,6664321;8;2405;969;4157
20;807609517;43,5465433;-5,6664332;8;2404;969;4157
20;807609518;43,5465417;-5,6664337;8;2404;969;4157
20;807609519;43,5465393;-5,6664337;9;2405;969;4157
20;807609520;43,5465379;-5,6664343;9;2404;969;4157
20;807609521;43,5465351;-5,6664339;9;2404;969;4157
20;807609522;43,5465343;-5,6664342;9;2404;969;4157
20;807609523;43,5465352;-5,6664309;9;2404;969;4157
20;807609524;43,5465406;-5,6664244;9;2402;969;4157
20;807609525;43,546546;-5,6664216;9;2403;969;4157
20;807609526;43,5465502;-5,6664245;9;2402;969;4157
20;807609527;43,5465507;-5,6664335;9;2404;969;4157
20;807609528;43,5465447;-5,6664363;9;2403;969;4157
20;807609529;43,5465386;-5,6664391;9;2400;969;4157
20;807609530;43,5465384;-5,6664413;9;2398;969;4157
20;807609531;43,5465381;-5,6664488;9;2398;969;4157
20;807609532;43,5465401;-5,6664569;9;2398;969;4157
20;807609533;43,5465434;-5,6664633;9;2397;969;4157
20;807609534;43,5465436;-5,6664634;9;2393;969;4157
20;807609535;43,5465427;-5,6664629;9;2388;969;4157
20;807609536;43,5465358;-5,6664581;9;2383;969;4157
20;807609537;43,546526;-5,6664523;9;2381;969;4157
20;807609538;43,5465189;-5,6664462;9;2382;969;4157
20;807609539;43,5465125;-5,666445;9;2381;969;4157
20;807609540;43,5465076;-5,6664477;9;2382;969;4157
20;807609541;43,546502;-5,6664476;9;2383;969;4157
20;807609542;43,5464955;-5,6664491;9;2382;969;4157
20;807609543;43,5464866;-5,6664508;9;2381;969;4157
20;807609544;43,5464762;-5,6664543;9;2376;969;4157
20;807609545;43,5464649;-5,6664527;8;2375;969;4157
20;807609546;43,5464551;-5,6664522;8;2373;969;4157
20;807609547;43,5464483;-5,6664569;8;2372;969;4157
20;807609548;43,5464385;-5,666459;8;2369;969;4157
20;807609549;43,546429;-5,6664606;8;2366;969;4157
20;807609550;43,5464201;-5,6664623;8;2365;969;4157
20;807609551;43,5464111;-5,6664618;8;2364;969;4157
20;807609552;43,5464007;-5,6664593;8;2361;969;4157
20;807609553;43,5463911;-5,6664571;9;2358;969;4157
20;807609554;43,5463874;-5,6664495;9;2360;969;4157
20;807609555;43,5463849;-5,6664439;8;2361;969;4157
20;807609556;43,5463831;-5,6664368;9;2364;969;4157
20;807609557;43,5463847;-5,6664322;9;2369;969;4157
20;807609558;43,5463862;-5,6664289;9;2371;969;4157
20;807609559;43,5463835;-5,6664295;8;2373;969;4157
20;807609560;43,5463815;-5,6664289;8;2374;969;4157
20;807609561;43,5463834;-5,6664235;8;2379;969;4157
20;807609562;43,5463881;-5,666416;8;2385;969;4157
20;807609563;43,5463867;-5,6664092;8;2385;969;4157
20;807609564;43,5463825;-5,6664089;8;2386;969;4157
20;807609565;43,5463814;-5,6664087;8;2387;969;4157
20;807609566;43,5463849;-5,6664048;9;2388;969;4157
20;807609567;43,5463856;-5,6664048;8;2390;969;4157
20;807609568;43,5463869;-5,6664036;8;2391;969;4157
20;807609569;43,54639;-5,6664034;9;2394;969;4157
20;807609570;43,5463923;-5,6664052;9;2396;969;4157
20;807609571;43,5463967;-5,6663964;9;2396;969;4157
20;807609572;43,5463989;-5,666388;9;2397;969;4157
20;807609573;43,5464083;-5,6663815;9;2398;969;4157
20;807609574;43,5464139;-5,6663744;9;2400;969;4157
20;807609575;43,5464162;-5,666372;9;2401;969;4157
20;807609576;43,5464185;-5,6663662;9;2403;969;4157
20;807609577;43,5464161;-5,6663616;9;2404;969;4157
20;807609578;43,5464193;-5,6663561;9;2407;969;4157
20;807609579;43,5464244;-5,6663499;9;2409;969;4157
20;807609580;43,5464294;-5,6663435;9;2411;969;4157
20;807609581;43,5464338;-5,6663383;9;2413;969;4157
20;807609582;43,5464326;-5,666339;8;2416;969;4157
20;807609583;43,546433;-5,6663367;9;2417;969;4157
20;807609584;43,5464329;-5,666333;9;2419;969;4157
20;807609585;43,5464342;-5,6663286;9;2421;969;4157
20;807609586;43,5464356;-5,6663238;9;2422;969;4157
20;807609587;43,5464398;-5,6663175;9;2424;969;4157
20;807609588;43,5464405;-5,6663187;8;2426;969;4157
20;807609589;43,5464406;-5,6663184;9;2428;969;4157
20;807609590;43,5464384;-5,6663175;9;2429;969;4157
20;807609591;43,546437;-5,6663141;9;2431;969;4157
20;807609592;43,5464358;-5,6663114;9;2433;969;4157
20;807609593;43,5464357;-5,6663095;9;2435;969;4157
20;807609594;43,5464324;-5,6663116;8;2437;969;4157
20;807609595;43,546428;-5,6663129;9;2439;969;4157
20;807609596;43,5464249;-5,6663149;9;2441;969;4157
20;807609597;43,5464219;-5,6663165;8;2443;969;4157
20;807609598;43,5464202;-5,6663204;9;2444;969;4157
20;807609599;43,5464169;-5,6663231;9;2445;969;4157
20;807609600;43,5464139;-5,6663263;8;2446;969;4157
20;807609601;43,5464114;-5,666331;9;2447;969;4157
20;807609602;43,5464101;-5,6663349;9;2449;969;4157
20;807609603;43,546407;-5,6663387;9;2450;969;4157
20;807609604;43,5464056;-5,6663421;9;2452;969;4157
20;807609605;43,5464039;-5,6663447;9;2452;969;4157
20;807609606;43,5464011;-5,6663481;9;2453;969;4157
20;807609607;43,5463981;-5,6663503;9;2454;969;4157
20;807609608;43,5463956;-5,6663526;9;2455;969;4157
20;807609609;43,5463941;-5,6663531;9;2456;969;4157
20;807609610;43,5463924;-5,6663542;9;2457;969;4157
20;807609611;43,5463914;-5,6663557;9;2457;969;4157
20;807609612;43,5463909;-5,6663557;9;2458;969;4157
20;807609613;43,5463908;-5,6663563;9;2458;969;4157
20;807609614;43,54639;-5,6663555;9;2458;969;4157
20;807609615;43,5463882;-5,666356;8;2459;969;4157
20;807609616;43,5463885;-5,66636;9;2460;969;4157
20;807609617;43,5463876;-5,6663622;9;2460;969;4157
20;807609618;43,5463869;-5,6663625;9;2461;969;4157
20;807609619;43,5463854;-5,6663646;9;2463;969;4157
20;807609620;43,546384;-5,6663674;9;2464;969;4157
20;807609621;43,546382;-5,6663685;9;2465;969;4157
20;807609622;43,5463796;-5,6663707;9;2466;969;4157
20;807609623;43,5463776;-5,6663722;9;2467;969;4157
20;807609624;43,5463765;-5,6663737;9;2468;969;4157
20;807609625;43,5463748;-5,6663747;10;2469;969;4157
20;807609626;43,5463741;-5,6663755;10;2470;969;4157
20;807609627;43,5463738;-5,6663748;10;2471;969;4157
20;807609628;43,5463738;-5,6663744;10;2471;969;4157
20;807609629;43,5463744;-5,6663746;10;2472;969;4157
20;807609630;43,5463752;-5,6663737;10;2473;969;4157
20;807609631;43,546375;-5,6663742;10;2474;969;4155
20;807609632;43,5463744;-5,6663749;10;2475;969;4155
20;807609633;43,5463728;-5,6663756;9;2476;969;4155
20;807609634;43,5463714;-5,6663768;10;2477;969;4155
20;807609635;43,5463695;-5,6663785;10;2477;969;4155
20;807609636;43,5463676;-5,6663794;10;2478;969;4155
20;807609637;43,5463652;-5,6663804;10;2479;969;4155
20;807609638;43,546363;-5,6663823;10;2480;969;4155
20;807609639;43,5463615;-5,666384;10;2481;969;4155
20;807609640;43,5463596;-5,6663846;10;2483;969;4155
20;807609641;43,5463582;-5,6663845;10;2483;969;4155
20;807609642;43,5463567;-5,6663838;10;2484;969;4155
20;807609643;43,5463553;-5,666384;10;2486;969;4155
20;807609644;43,546355;-5,6663834;10;2486;969;4155
20;807609645;43,5463552;-5,6663829;10;2488;969;4155
20;807609646;43,5463547;-5,6663813;10;2489;969;4155
20;807609647;43,5463536;-5,6663786;10;2489;969;4155
20;807609648;43,5463545;-5,6663751;10;2490;969;4155
20;807609649;43,546355;-5,6663719;10;2490;969;4155
20;807609650;43,5463556;-5,6663679;10;2491;969;4155
20;807609651;43,546356;-5,6663645;10;2491;969;4155
20;807609652;43,5463562;-5,6663611;10;2490;969;4155
20;807609653;43,5463563;-5,6663595;10;2491;969;4155
20;807609654;43,5463571;-5,6663567;10;2491;969;4155
20;807609655;43,5463578;-5,6663544;10;2493;969;4155
20;807609656;43,5463589;-5,6663506;10;2491;969;4155
20;807609657;43,5463601;-5,6663483;10;2493;969;4155
20;807609658;43,5463603;-5,6663482;9;2494;969;4155
20;807609659;43,5463605;-5,666348;9;2494;969;4155
20;807609660;43,5463611;-5,6663484;9;2494;969;4155
20;807609661;43,5463611;-5,6663485;9;2494;969;4155
20;807609662;43,5463613;-5,6663481;9;2493;969;4155
20;807609663;43,5463611;-5,6663486;9;2492;969;4155
20;807609664;43,5463612;-5,6663498;9;2492;969;4155
20;807609665;43,5463612;-5,6663506;9;2493;969;4155
20;807609666;43,5463611;-5,6663516;9;2493;969;4155
20;807609667;43,5463609;-5,6663523;9;2493;969;4155
20;807609668;43,5463607;-5,6663537;9;2495;969;4155
20;807609669;43,5463608;-5,6663552;9;2495;969;4155
20;807609670;43,5463605;-5,666356;9;2497;969;4155
20;807609671;43,5463605;-5,6663568;9;2498;969;4155
20;807609672;43,5463604;-5,6663585;9;2498;969;4155
20;807609673;43,5463599;-5,6663599;9;2498;969;4155
20;807609674;43,5463591;-5,6663602;9;2498;969;4155
